Title,Release_Year,Genre,Synopsis,Poster_URL,Movie_ID,Movie_URL,Duration,Certification,Voters,Rating
Samaritan,(2022),"Action,Drama,Fantasy",A young boy learns that a superhero who was thought to have died after an epic battle twenty-five years ago may in fact still be alive.,"https://m.media-amazon.com/images/M/MV5BY2M2MjMxNjUtZWU2MS00NTIwLWE0ZDEtOTY3NzY5NGZmY2RmXkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_QL75_UX280_CR0,3,280,414_.jpg",5500218,https://www.imdb.com/title/tt5500218/,102 min,UA 16+,"50,979",5.7
Assassin's Creed,(2016),"Action,Adventure,Sci-Fi","Callum Lynch explores the memories of his ancestor Aguilar de Nerha and gains the skills of a Master Assassin, before taking on the secret Templar society.","https://m.media-amazon.com/images/M/MV5BNzE1OTczNTc1OF5BMl5BanBnXkFtZTgwMzgyMDI3MDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",2094766,https://www.imdb.com/title/tt2094766/,115 min,UA,"204,001",5.6
Knowing,(2009),"Action,Mystery,Sci-Fi",M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.,"https://m.media-amazon.com/images/M/MV5BMTMyMjgyMDIyM15BMl5BanBnXkFtZTcwNjg3MjAyMg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0448011,https://www.imdb.com/title/tt0448011/,121 min,UA,"241,274",6.2
Girls Trip,(2017),"Adventure,Comedy,Drama","When four lifelong friends travel to New Orleans for the annual Essence Festival, sisterhoods are rekindled, wild sides are rediscovered, and there's enough dancing, drinking, brawling and romancing to make the Big Easy blush.","https://m.media-amazon.com/images/M/MV5BMjMwNTEzODUwMV5BMl5BanBnXkFtZTgwNjE5NjA5MjI@._V1_QL75_UX280_CR0,3,280,414_.jpg",3564472,https://www.imdb.com/title/tt3564472/,122 min,R,"39,204",6.2
Red Eye,(2005),Thriller,"A woman is kidnapped by a stranger on a routine flight. Threatened by the potential murder of her father, she is pulled into a plot to assist her captor in a political assassination.","https://m.media-amazon.com/images/M/MV5BYWY4MGYxYjktNzEzMS00N2M2LWJkMmYtYWU4NThhNWVhMWQzXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX280_CR0,3,280,414_.jpg",0421239,https://www.imdb.com/title/tt0421239/,85 min,U,"128,499",6.5
End of Watch,(2012),"Action,Adventure,Crime","Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends and what happens when they meet criminal forces greater than themselves.","https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1855199,https://www.imdb.com/title/tt1855199/,109 min,A,"257,904",7.6
Spy Kids,(2001),"Action,Adventure,Comedy","Using high tech gadgets, two kids have to save their reactivated OSS top spy parents when they're taken by an evil, high tech enemy.","https://m.media-amazon.com/images/M/MV5BY2JhODU1NmQtNjllYS00ZmQwLWEwZjYtMTE5NjA1M2YyMzdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0227538,https://www.imdb.com/title/tt0227538/,88 min,U,"122,330",5.6
The Time Traveler's Wife,(2022),"Drama,Fantasy,Romance","Tells the intricate love story of Clare and Henry, and a marriage with a problem... time travel.","https://m.media-amazon.com/images/M/MV5BNTU4Zjc3ODQtOWRjZi00MGU5LWIxOTYtOTk3NmQ5NjI2MjU3XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX280_CR0,3,280,414_.jpg",8783930,https://www.imdb.com/title/tt8783930/,45 min,UA 16+,"16,283",7.7
The Secret Kingdom,(2023),"Adventure,Family","Story of anxious Peter (12) and his sister Verity (9), taken underground by a garrison of armoured pangolin.","https://m.media-amazon.com/images/M/MV5BZTA5OTA5YmUtZmExZS00OTMzLTk2OWUtZGI0NmE3MjVlMjUyXkEyXkFqcGdeQXVyNTc3Nzc4NjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",14799576,https://www.imdb.com/title/tt14799576/,98 min,PG,768,5.0
One Day,(2011),"Drama,Romance","After spending the night together on the night of their college graduation Dexter and Emma are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.","https://m.media-amazon.com/images/M/MV5BMTQ3NTg2MDI3NF5BMl5BanBnXkFtZTcwMjc5MTA1NA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1563738,https://www.imdb.com/title/tt1563738/,107 min,A,"158,712",7.0
The Crusades,(2023),"Comedy,Drama","On the edge of revolutionary change at their all boys private high school, three friends set out to have one last great weekend while dodging authority, love affairs and violent foes in the longest weekend of their lives.","https://m.media-amazon.com/images/M/MV5BNGU5YTc3ZTEtYjRkOC00NjAwLTk5NWYtZDQ2MTdlOWZkYWNlXkEyXkFqcGdeQXVyNjczNTM1NzM@._V1_QL75_UX280_CR0,3,280,414_.jpg",14827898,https://www.imdb.com/title/tt14827898/,102 min,NA,41,8.8
Marcel the Shell with Shoes On,(2021),"Animation,Comedy,Drama",Feature adaptation of the animated short film interviewing a mollusk named Marcel.,"https://m.media-amazon.com/images/M/MV5BODgzZGEwZGQtZjA2Mi00OTI5LWIwZmYtZDQ4OTMxODE0YmU4XkEyXkFqcGdeQXVyOTQ5MDIyNDM@._V1_QL75_UX280_CR0,3,280,414_.jpg",15339456,https://www.imdb.com/title/tt15339456/,90 min,PG,"19,811",7.7
Thir13en Ghosts,(2001),"Fantasy,Horror","When Cyrus Kriticos, a very rich collector of unique things, dies, he leaves his house, fortune, and his prized collection of ghosts.","https://m.media-amazon.com/images/M/MV5BODRjN2RkMTEtZGIzMi00ZGQ1LWE2ZDMtNWY4MGQ4Njg4OWEwXkEyXkFqcGdeQXVyMzQyMDgzOTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",0245674,https://www.imdb.com/title/tt0245674/,91 min,A,"90,338",5.6
Burlesque,(I) (2010),"Drama,Music,Musical",A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,"https://m.media-amazon.com/images/M/MV5BMjM1ZmI4NmUtMDJmMC00N2NkLTg1NGYtMDUyZDZlMmExNGNiXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_QL75_UX280_CR0,3,280,414_.jpg",1126591,https://www.imdb.com/title/tt1126591/,119 min,UA,"89,875",6.4
Black Snake Moan,(2006),"Drama,Music","A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.","https://m.media-amazon.com/images/M/MV5BNzE4NzY0NzM2MF5BMl5BanBnXkFtZTcwMTc4MTY0MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0462200,https://www.imdb.com/title/tt0462200/,116 min,R,"65,448",6.9
Maniac,(2018),"Comedy,Drama,Sci-Fi","Two strangers are drawn to a mysterious pharmaceutical trial for a drug that they're assured will, with no complications or side-effects whatsoever, permanently solve all of their problems. Things do not go as planned.","https://m.media-amazon.com/images/M/MV5BMDMwOTgyNzYtNWI2Zi00MDcwLWEyNmUtMGQ5YzA3ZTljMTA2XkEyXkFqcGdeQXVyNjU2ODM5MjU@._V1_QL75_UX280_CR0,3,280,414_.jpg",5580146,https://www.imdb.com/title/tt5580146/,386 min,UA,"82,518",7.7
Krypton,(2018–2019),"Action,Adventure,Drama",The untold story of Superman's grandfather as he fights for justice on his home planet.,"https://m.media-amazon.com/images/M/MV5BMmY4MTZjNTEtYTliNy00ODA0LTlhN2MtZDM0ZDRlMDcyYTQ2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",4276624,https://www.imdb.com/title/tt4276624/,45 min,NA,"17,236",6.8
The Retaliators,(2021),"Horror,Thriller",An upstanding pastor uncovers a dark and twisted underworld as he searches for answers surrounding his daughter's brutal murder.,"https://m.media-amazon.com/images/M/MV5BYzVkMDU1YzYtYWNhOS00ODBiLTg3NjUtZGFmZDc1OTc4ZTMwXkEyXkFqcGdeQXVyMTg0MTI3Mg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",11261830,https://www.imdb.com/title/tt11261830/,95 min,NA,"1,525",5.2
Frida,(2002),"Biography,Drama,Romance","A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.","https://m.media-amazon.com/images/M/MV5BMjliMDY0NmQtNWRmNS00NzBkLWFiYTAtNWZmMmMzOWJkMWQ1XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0120679,https://www.imdb.com/title/tt0120679/,123 min,UA,"92,746",7.3
Desperado,(1995),"Action,Crime,Drama",Former musician and gunslinger El Mariachi arrives at a small Mexican border town after being away for a long time. His past quickly catches up with him and he soon gets entangled with the local drug kingpin Bucho and his gang.,"https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0112851,https://www.imdb.com/title/tt0112851/,104 min,A,"191,899",7.1
The Courier,(2020),"Drama,History,Thriller",Businessman Greville Wynne is asked by a Russian source to try to help put an end to the Cuban Missile Crisis.,"https://m.media-amazon.com/images/M/MV5BYjg4YTJlNzMtY2U0OC00N2FjLWI0ZTgtNGM1NDRhMWNhZmRkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",8368512,https://www.imdb.com/title/tt8368512/,112 min,UA,"67,366",7.2
Queenpins,(2021),"Comedy,Crime",A pair of housewives create a $40 million coupon scam.,"https://m.media-amazon.com/images/M/MV5BODVlOTMxM2ItYzgxMy00ZGNiLWI0NWUtNDA1YWE0MWU0NGNmXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX280_CR0,3,280,414_.jpg",9054192,https://www.imdb.com/title/tt9054192/,110 min,R,"16,308",6.3
Six,(2017–2018),"Action,Drama,History",Navy SEAL Team Six attempt to eliminate a Taliban leader in Afghanistan when they discover an American citizen working with the enemy.,"https://m.media-amazon.com/images/M/MV5BMjUxNzgzMjMwNF5BMl5BanBnXkFtZTgwNjQ2NzczNTM@._V1_QL75_UX280_CR0,3,280,414_.jpg",5541338,https://www.imdb.com/title/tt5541338/,60 min,NA,"13,323",7.2
1408,(2007),"Fantasy,Horror,Mystery","A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.","https://m.media-amazon.com/images/M/MV5BMjQ2ODkxMjc4OV5BMl5BanBnXkFtZTgwMTgzNzQyMTI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0450385,https://www.imdb.com/title/tt0450385/,104 min,A,"283,149",6.8
Halloween Kills,(2021),"Horror,Thriller",Surviving victims of Michael Myers form a vigilante mob and vow to end his reign of terror.,"https://m.media-amazon.com/images/M/MV5BM2RmMGY2Y2UtNjA1NS00NGE4LThiNzItMmE1NTk5NzI5NmE0XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX280_CR0,3,280,414_.jpg",10665338,https://www.imdb.com/title/tt10665338/,105 min,A,"91,607",5.5
The Gift,(2000),"Drama,Fantasy,Horror",A fortune teller with extrasensory perception is asked to help find a young woman who has mysteriously disappeared.,"https://m.media-amazon.com/images/M/MV5BNTUzMDY3ZDAtY2RiNC00ZGM4LWJjNmMtNWU0MGVjOWVkNjcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0219699,https://www.imdb.com/title/tt0219699/,112 min,R,"72,333",6.7
National Lampoon's Van Wilder,(2002),"Comedy,Romance",The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.,"https://m.media-amazon.com/images/M/MV5BMTM4YjQxYzAtNzAyNy00Zjk1LTk4ZTMtNTUwNTBjMWY1M2IwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0283111,https://www.imdb.com/title/tt0283111/,92 min,A,"112,766",6.4
The Assassination of Jesse James by the Coward Robert Ford,(2007),"Biography,Crime,Drama","Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.","https://m.media-amazon.com/images/M/MV5BMTY2NDI2MTc2NV5BMl5BanBnXkFtZTcwNjA2NTQzMw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0443680,https://www.imdb.com/title/tt0443680/,160 min,R,"187,619",7.5
Catch-22,(2019),"Action,Comedy,Drama",Limited series adaptation of the classic Joseph Heller novel. Follows Captain John Yossarian and airmen in World War II.,"https://m.media-amazon.com/images/M/MV5BZGEzZmNhNWEtNGIwYS00YWM2LTg4NzUtMjE2N2ZmMDg0ZTE0XkEyXkFqcGdeQXVyMjYzNTk1NTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",5056196,https://www.imdb.com/title/tt5056196/,45 min,NA,"19,229",7.7
Ever After,(1998),"Comedy,Drama,Romance","The Brothers Grimm arrive at the home of a wealthy Grande Dame who speaks of the many legends surrounding the fable of the cinder girl before telling the ""true"" story of her ancestor.","https://m.media-amazon.com/images/M/MV5BN2FhYTY5ODItOGU4OC00MTkyLTlmYTMtYjIxN2Y4MmVlMDVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0120631,https://www.imdb.com/title/tt0120631/,121 min,U,"79,222",7.1
Marco Polo,(2014–2016),"Action,Adventure,Drama","In a world replete with greed, betrayal, sexual intrigue and rivalry, ""Marco Polo"" is based on the famed explorer's adventures in Kublai Khan's court in 13th century Mongolia.","https://m.media-amazon.com/images/M/MV5BMTcwMDU5NzMzOV5BMl5BanBnXkFtZTgwNzk5NTE0MzE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2189461,https://www.imdb.com/title/tt2189461/,60 min,18,"75,600",8.0
Spin Me Round,(2022),"Comedy,Romance","A woman wins an all-expenses-paid trip to a company's gorgeous ""institute"" outside of Florence, and also the chance to meet the restaurant chain's wealthy and charismatic owner. She finds a different adventure than the one she imagined.","https://m.media-amazon.com/images/M/MV5BYjRiMjdlYzAtZjE0YS00NTIyLThmZjItNThhM2FmYWFmNWE2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",14596320,https://www.imdb.com/title/tt14596320/,104 min,NA,"4,463",5.2
The Frighteners,(1996),"Comedy,Fantasy,Horror","After a tragic car accident that kills his wife, a man discovers he can communicate with the dead, and he uses that gift to con people. However, when a demonic spirit appears, he may be the only one who can stop it from killing the living and the dead.","https://m.media-amazon.com/images/M/MV5BNGZlN2Q2NmYtODdjNi00NjJlLWI5NzYtN2Y5NjIzYWUxOWU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0116365,https://www.imdb.com/title/tt0116365/,110 min,UA,"92,211",7.1
King Arthur,(2004),"Action,Adventure,Drama",A demystified take on the tale of King Arthur and the Knights of the Round Table.,"https://m.media-amazon.com/images/M/MV5BMTk4MTk1NjI0OV5BMl5BanBnXkFtZTcwNDQxOTUyMQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0349683,https://www.imdb.com/title/tt0349683/,126 min,UA,"172,220",6.3
Predators,(2010),"Action,Adventure,Fantasy",A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,"https://m.media-amazon.com/images/M/MV5BNjFmNDNlMGItMDQxMS00ZWMxLTg4MmQtMTBiNWU3ZDU1Nzk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",1424381,https://www.imdb.com/title/tt1424381/,107 min,A,"237,885",6.4
The Stand,(1994),"Adventure,Drama,Fantasy","After a deadly plague kills most of the world's population, the remaining survivors split into two groups - one led by a benevolent elder and the other by a malevolent being - to face each other in a final battle between good and evil.","https://m.media-amazon.com/images/M/MV5BMjI4ODVkY2ItODUxZi00NTgxLWJjODgtOThkNDhhN2I0ZjA5XkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_QL75_UX280_CR0,3,280,414_.jpg",0108941,https://www.imdb.com/title/tt0108941/,361 min,NA,"37,223",7.1
Shot Caller,(2017),"Crime,Drama,Thriller",A newly released prisoner is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.,"https://m.media-amazon.com/images/M/MV5BMGY0YTM3MjItZmExMy00NDgyLThjNzUtZWQ1MzY2NGRmMjZhXkEyXkFqcGdeQXVyMzYyMzE1NjA@._V1_QL75_UX280_CR0,3,280,414_.jpg",4633690,https://www.imdb.com/title/tt4633690/,121 min,R,"91,568",7.3
Hell House LLC,(2015),"Horror,Mystery","Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really happened.","https://m.media-amazon.com/images/M/MV5BNGZlMmE5MjctMjFhOC00Mjk4LTkwYTctODhiZjcyYmU3OTU3XkEyXkFqcGdeQXVyNTcwMzkyNDE@._V1_QL75_UX280_CR0,3,280,414_.jpg",4267026,https://www.imdb.com/title/tt4267026/,93 min,NA,"18,849",6.4
The Last Stand,(2013),"Action,Thriller,Western","The leader of a drug cartel busts out of a courthouse and speeds to the Mexican border, where the only thing in his path is a sheriff and his inexperienced staff.","https://m.media-amazon.com/images/M/MV5BODc4NjI0OTYwNl5BMl5BanBnXkFtZTcwOTYwODQ3OA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1549920,https://www.imdb.com/title/tt1549920/,107 min,A,"142,930",6.3
The Foreigner,(I) (2017),"Action,Thriller","A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.","https://m.media-amazon.com/images/M/MV5BZWMwZGQzOWItYjM5Ny00MGQ5LTkzYjgtOGJmNjE3ODg4OTQxXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_QL75_UX280_CR0,3,280,414_.jpg",1615160,https://www.imdb.com/title/tt1615160/,113 min,A,"118,917",7.0
20 ans d'écart,(2013),"Comedy,Romance","Alice works for ""Rebelle"" magazine, where she needs to let her hair down to get a promotion. When Balthazar returns a lost USB to Alice, the appearance of dating someone half her age helps her. Does it get real?","https://m.media-amazon.com/images/M/MV5BMTQ3NzcxMjkyNl5BMl5BanBnXkFtZTcwNjYzMDI1OQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",2186812,https://www.imdb.com/title/tt2186812/,92 min,NA,"10,687",6.3
Lost Highway,(1997),"Mystery,Thriller","Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray.","https://m.media-amazon.com/images/M/MV5BZDBmMjg0MWMtNTQ3MS00NGQ5LTg4YzQtNzA1NTk2MWQ2NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0116922,https://www.imdb.com/title/tt0116922/,134 min,A,"147,934",7.6
NewsRadio,(1995–1999),"Comedy,Romance","The workplace sitcom ""NewsRadio"" explores the office politics and interpersonal relationships among the staff of WNYX NewsRadio, New York's #2 news radio station.","https://m.media-amazon.com/images/M/MV5BMTM1Mjk2OTAzMl5BMl5BanBnXkFtZTcwNDQ4ODEzMQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0112095,https://www.imdb.com/title/tt0112095/,23 min,NA,"16,627",8.0
Believe Me: The Abduction of Lisa McVey,(2018 TV Movie),"Biography,Crime,Drama","On the night she plans to take her own life, a 17-year-old girl is kidnapped and finds herself fighting to stay alive. She is released, but when she returns home, no one believes her story except for one detective.","https://m.media-amazon.com/images/M/MV5BZTk4MzY1M2YtYzhlYy00ODYzLWJlNGUtZDk1MmVkNGU3NzEzXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",9072202,https://www.imdb.com/title/tt9072202/,87 min,NA,"14,522",7.2
Archive 81,(2022),"Drama,Horror,Mystery",An archivist hired to restore a collection of tapes finds himself reconstructing the work of a filmmaker and her investigation into a dangerous cult.,"https://m.media-amazon.com/images/M/MV5BZWRkYTU3MzktMjc4Mi00MTI0LWJmYWItYzhmMTRkZTcxMTVkXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UX280_CR0,3,280,414_.jpg",13365348,https://www.imdb.com/title/tt13365348/,60 min,18,"54,228",7.3
Live Free or Die Hard,(2007),"Action,Thriller",John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.,"https://m.media-amazon.com/images/M/MV5BNDQxMDE1OTg4NV5BMl5BanBnXkFtZTcwMTMzOTQzMw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0337978,https://www.imdb.com/title/tt0337978/,128 min,UA,"413,425",7.1
The King's Speech,(2010),"Biography,Drama,History","The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.","https://m.media-amazon.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1504320,https://www.imdb.com/title/tt1504320/,118 min,U,"693,530",8.0
Xena: Warrior Princess,(1995–2001),"Action,Adventure,Drama","Xena, a mighty Warrior Princess with a dark past, sets out to redeem herself. She is joined by small town bard, Gabrielle. Together they journey the ancient world and fight for the greater good against ruthless Warlords and Gods.","https://m.media-amazon.com/images/M/MV5BOTdkYjA4YzAtMjNiZS00OTgyLTg5Y2ItNGIwZGQyMTUzNzFiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0112230,https://www.imdb.com/title/tt0112230/,45 min,NA,"46,855",6.7
